やすだ,家壽多
やすだ,康田
やすだ,泰田
やすだ,保多
やすだ,保田
やすちか,安近
やすつね,安恒
やすづか,安塚
やすとみ,安富
やすとみ,安冨
やすとみ,保富
やすとめ,安留
やすとも,安友
やすど,安戸
やすどみ,安冨
やすなか,安中
やすなか,安仲
やすなか,保中
やすなが,安永
やすなが,康永
やすなが,泰永
やすなが,保永
やすなみ,安波
やすなみ,安並
やすなみ,安浪
やすなみ,休波
やすなり,安成
やすなり,保成
やすにし,安西
やすにわ,安庭
やすの,安野
やすの,泰野
やすのぶ,安延
やすのぶ,安信
やすのべ,安延
やすのり,安則
やすのり,康乗
やすはら,安原
やすはら,保原
やすば,安場
やすば,安葉
やすば,安塲
やすば,休場
やすばやし,安林
やすひ,安日
やすひこ,安彦
やすひさ,安久
やすひら,安平
やすひら,易平
やすひろ,安広
やすひろ,安廣
やすふく,安福
やすぶち,安渕
やすほ,安保
やすま,安間
やすま,保間
やすまご,安孫
やすまさ,安政
やすます,安増
やすまつ,安松
やすまる,安丸
やすみ,安見
やすみ,休
やすみ,八角
やすみつ,安光
やすみば,休場
やすむら,安村
やすむら,康村
やすむら,保村
やすむろ,安室
やすもち,保持
やすもと,安元
やすもと,安泉
やすもと,安本
やすもと,康本
やすもと,保元
やすもと,保本
やすもり,安守
やすもり,安森
やすもり,安盛
やすもり,保森
やすもろ,安諸
やすや,安屋
やすやま,安山
やすやま,泰山
やすやま,保山
やすゆき,安行
やすよし,安吉
やすよし,安好
やすら,保良
やすらおか,安楽岡
やすらか,安良賀
やすわか,安若
やすわき,保脇
やすんば,休場
やず,谷津
やず,矢津
やず,矢頭
やずみ,八隅
やずみ,矢住
やせ,八瀬
やぜ,矢是
やそ,八十
やそ,矢三
やそおか,八十岡
やそかわ,八十川
やそがわ,八十川
やそぎ,八十木
やそしま,八十島
やそしま,八十嶋
やそじま,八十島
やそじま,八十嶋
やそずみ,八十住
やそだ,八十田
やそはち,八十八
やそはま,八十濱
やそはら,八十原
やた,谷田
やた,矢田
やたか,家高
やたか,谷高
やたか,八（はしご高）
やたか,矢高
やたがい,谷田貝
やたがい,八谷
やたがい,矢田貝
やたがい,矢田谷
やたがわ,谷田川
やたき,矢瀧
やたけ,矢竹
やたけ,矢武
やたざわ,谷田沢
やたて,矢立
やたに,八谷
やたに,弥谷
やたに,矢谷
やたの,八田野
やたば,八田羽
やたべ,谷田部
やたべ,谷田辺
やたべ,矢田部
やだ,屋田
やだ,箭田
やだ,矢田
やだい,矢代
やだか,家高
やだか,谷高
やだがい,八谷
やだけ,箭竹
やだけ,矢竹
やち,谷地
やち,谷内
やち,矢地
やちうね,谷地畝
やちえ,谷内江
やちく,八竹
やちぐさ,八千草
やちぐち,谷内口
やちご,八児
やちざか,谷内坂
やちした,谷内下
やちた,谷地田
やちた,谷内田
やちだ,谷地田
やちだ,谷内田
やちなか,谷地中
やちなか,萢中
やちむら,谷地村
やちもと,谷地元
やちよ,八千代
やつ,谷津
やつ,八津
やつい,谷井
やつい,八ツ井
やつい,八井
やつう,矢通
やつお,八ツ尾
やつお,八尾
やつおか,八岡
やつか,谷塚
やつか,八束
やつき,屋附
やつき,八槻
やつき,八木
やつぎ,八ツ木
やつぎ,矢次
やつしろ,八代
やつじ,八辻
やつだ,谷ッ田
やつだ,谷津田
やつだ,谷田
やつだ,八ツ田
やつだ,八田
やつづか,八（土へんに冢）
やつづか,八ッ塚
やつづか,八束
やつづか,八塚
やつど,八度
やつなみ,八波
やつなみ,八並
やつなみ,八浪
やつはし,八ッ橋
やつはし,八ツ橋
やつはし,八橋
やつばやし,八林
やつふさ,八房
やつふじ,八藤
やつぼし,八ッ星
やつみみ,八耳
やつもんじ,八文字
やつや,八谷
やつやく,八ッ役
やつやなぎ,八柳
やつり,八釣
やつるぎ,八剣
やつるぎ,八剱
やづ,谷津
やづ,矢津
やてはた,八手幡
やてまた,八手又
やてら,矢寺
やでら,矢寺
やと,谷戸
やと,矢戸
やといち,雇地
やとう,谷藤
やとう,八登
やとう,弥登
やとう,弥頭
やとう,矢藤
やとう,矢頭
やとうげ,八峠
やとうご,八藤後
やとうじ,八頭司
やとうまる,八藤丸
やとみ,弥富
やとみ,弥冨
やとみ,矢富
やとみ,矢冨
やとみ,彌冨
やとめ,矢留
やとも,八朝
やとり,矢取
やどいわ,宿岩
やどころ,谷所
やどひさ,宿久
やどまえ,宿前
やどみ,矢富
やどめ,矢留
やどもと,宿本
やどや,角屋
やどり,宿利
やどり,宿里
やどりはら,宿利原
やな,八名
やな,梁
やな,簗
やない,（木へんにタ卩）井
やない,（木へんにタ卩）内
やない,家内
やない,箭内
やない,谷内
やない,野内
やない,矢内
やない,柳井
やない,柳内
やない,楊井
やない,梁井
やないけ,屋名池
やないだ,柳井田
やないだに,柳井谷
やないはら,矢内原
やなうち,柳内
やなうら,柳浦
やなお,柳尾
やなおか,柳岡
やなか,屋仲
やなか,谷中
やなか,谷仲
やなか,矢中
やなか,矢仲
やなが,弥永
やなが,矢永
やなが,矢長
やながせ,柳ヶ瀬
やながせ,柳河瀬
やながつぼ,柳坪
やながわ,（木へんに夘）川
やながわ,川
やながわ,柳河
やながわ,柳川
やながわ,楊河
やながわ,梁川
やながわせ,柳川瀬
やなき,簗木
やなぎ,（木へんに夘）
やなぎ,柳
やなぎ,柳木
やなぎ,楊
やなぎい,柳井
やなぎうち,（木へんに夘）内
やなぎうち,柳内
やなぎえ,柳衛
やなぎかわ,柳川
やなぎくぼ,柳久保
やなぎぐち,柳口
やなぎさわ,（木へんに夘）沢
やなぎさわ,（木へんに夘）澤
やなぎさわ,柳沢
やなぎさわ,柳澤
やなぎさわ,椥澤
やなぎさわ,澤
やなぎした,柳下
やなぎしま,（木へんに夘）島
やなぎしま,柳島
やなぎしま,柳嶋
やなぎせ,柳瀬
やなぎそ,柳曽
やなぎた,（木へんに夘）田
やなぎた,柳田
やなぎたて,柳舘
やなぎたに,柳谷
やなぎだ,（木へんに夘）田
やなぎだ,柳田
やなぎだいら,柳平
やなぎだいら,栁平
やなぎだて,柳館
やなぎだて,柳舘
やなぎだに,柳谷
やなぎだれ,柳垂
やなぎつ,柳津
やなぎどう,柳堂
やなぎの,柳野
やなぎはし,柳橋
やなぎはし,楊箸
やなぎはら,（木へんに夘）原
やなぎはら,柳原
やなぎば,柳場
やなぎば,柳葉
やなぎばし,柳橋
やなぎばやし,柳林
やなぎほり,柳堀
やなぎほり,栁堀
やなぎぼり,柳堀
やなぎまち,（木へんに夘）町
やなぎまち,柳町
やなぎむら,（木へんに夘）村
やなぎむら,柳村
やなぎむら,栁村
やなぎもと,（木へんに却の去がタ）本
やなぎもと,柳元
やなぎもと,柳本
やなぎもり,柳森
やなぎや,柳屋
やなぎや,柳谷
やなぎやま,柳山
やなぎわら,柳原
やなぐいだ,柳杭田
やなごう,柳郷
やなざき,柳崎
やなした,柳下
やなしま,梁島
やなしま,簗島
やなじ,柳路
やなせ,（木へんに夘）瀬
やなせ,瀬
やなせ,矢那瀬
やなせ,柳瀬
やなせ,柳清
やなせ,梁瀬
やなせ,簗瀬
やなそ,柳曽
やなたけ,柳武
やなだ,家名田
やなだ,柳田
やなだ,梁田
やなだ,簗田
やなち,柳池
やなち,梁池
やなづめ,簗詰
やなとり,梁取
やなとり,簗取
やなどり,梁取
やなねぎ,山根木
やなはし,柳橋
やなば,簗場
やなひら,柳平
やなぶ,柳父
やなべ,矢鍋
やなべ,柳部
やなべ,簗部
やなほり,柳堀
やなみ,八浪
やなみ,矢浪
やなむら,柳村
やなもと,（さんずい＋刃の下に木）本
やなもと,柳本
やなもと,梁本
やなもり,柳森
やなり,屋成
やなり,家成
やなり,矢成
やなる,矢鳴
やぬき,矢貫
やぬま,矢沼
やね,屋根
やね,家根
やね,矢根
やねたに,家根谷
やねだ,屋根田
やの,箭野
やの,谷野
やの,弥野
やの,矢埜
やの,矢納
やの,矢能
やの,矢農
やの,矢野
やの,柳野
やの,箟
やのう,矢納
やのう,矢能
やのうら,矢ノ浦
やのお,矢野尾
やのくち,矢ノ口
やのくち,矢野口
やのくら,矢野倉
やのした,矢ノ下
やのと,矢野東
やのどう,矢野堂
やのね,矢ノ根
やのはら,矢野原
やのぶ,矢延
やのべ,矢延
やのほ,矢方
やのま,矢野間
やのめ,矢ノ目
やのめ,矢野目
やのもと,矢ノ本
やはぎ,谷萩
やはぎ,矢作
やはぎ,矢矧
やはぎ,矢萩
やはし,八橋
やはし,矢橋
やはた,八幡
やはた,八畑
やはた,八籏
やはた,矢羽田
やはた,矢幡
やはなし,矢放
やはの,矢羽野
やはば,矢羽々
やはば,矢幅
やはら,箭原
やはら,八原
やはら,矢原
やはり,矢張
やば,八馬
やば,矢羽
やば,矢場
やばし,矢橋
やばせ,矢橋
やばた,矢端
やばな,矢花
やばら,矢原
やひこざわ,八彦沢
やひこざわ,矢彦沢
やひさ,屋久
やひろ,宗正
やひろ,八尋
やびき,矢引
やびく,屋比久
やふそ,屋富祖
やふね,八舟
やぶ,屋部
やぶ,薮
やぶ,養父
やぶ,籔
やぶ,藪
やぶい,藪井
やぶうち,薮内
やぶうち,籔内
やぶうち,藪内
やぶうら,籔裏
やぶえ,薮江
やぶかみ,薮上
やぶき,屋葺
やぶき,箭吹
やぶき,八吹
やぶき,矢吹
やぶき,矢葺
やぶき,薮木
やぶき,藪亀
やぶき,藪木
やぶくち,薮口
やぶぐち,薮口
やぶさき,八武崎
やぶさき,薮崎
やぶさき,藪崎
やぶざき,藪嵜
やぶした,薮下
やぶした,籔下
やぶした,藪下
やぶた,薮田
やぶた,籔田
やぶた,藪田
やぶたに,薮谷
やぶたに,藪谷
やぶち,矢淵
やぶつじ,藪辻
やぶなか,薮中
やぶなか,藪中
やぶなが,藪長
やぶにし,藪西
やぶね,薮根
やぶね,籔根
やぶね,藪根
やぶの,薮野
やぶの,籔野
やぶの,藪野
やぶのうち,薮ノ内
やぶのうち,薮内
やぶのうち,薮之内
やぶのうち,籔ノ内
やぶのうち,藪ノ内
やぶはら,薮原
やぶみ,薮見
やぶもと,薮本
やぶもと,籔本
やぶもと,藪本
やぶや,藪谷
やぶわき,薮脇
やぶわき,籔脇
やべ,屋部
やべ,谷（部のおおざとへんが邑）
やべ,谷部
やべ,八戸
やべ,八部
やべ,矢部
やべ,矢辺
やべ,矢邊
やほこ,矢鉾
やま,山
やまあい,山合
やまあさ,山浅
やまあし,山足
やまい,山井
やまい,山居
やまいえ,山家
やまいし,山石
やまいずみ,山泉
やまいち,山一
やまいち,山市
やまいで,山出
やまいま,山今
やまうえ,山上
やまうち,山内
やまうつり,山移
やまうら,山浦
やまえ,山榮
やまお,山尾
やまお,山雄
やまおか,山岡
やまおき,山沖
やまおつ,山乙
やまおと,山音
やまおり,山折
やまか,山加
やまか,山香
やまかく,山角
やまかげ,山蔭
やまかげ,山陰
やまかげ,山影
やまかじ,山梶
やまかた,山形
やまかた,山肩
やまかた,山方
やまかつ,山勝
やまかど,山角
やまかど,山門
やまかべ,山壁
やまかみ,山上
やまかみ,山神
やまかわ,山河
やまかわ,山川
やまが,山家
やまが,山我
やまが,山賀
やまが,山鹿
やまがい,山貝
やまがき,山垣
やまがた,山形
やまがた,山県
やまがた,山肩
やまがた,山片
やまがた,山方
やまがた,山縣
やまがみ,山上
やまがみ,山神
やまがわ,山側
やまき,山岐
やまき,山木
やまき,山橲
やまき,八巻
やまき,八牧
やまき,八槙
やまき,八卷
やまき,八槇
やまき,矢牧
やまきた,山喜多
やまきた,山北
やまきた,山木田
やまきど,山木戸
やまきり,山切
やまぎし,山岸
やまぎわ,山極
やまぎわ,山際
やまく,山来
やまくち,山口
やまくに,山国
やまくに,山國
やまくび,山首
やまくら,山倉
やまくろ,山畔
やまぐち,山口
やまぐま,山隈
やまぐろ,山黒
やまこし,山越
やまこし,山腰
やまご,山子
やまごう,山郷
やまごえ,山越
やまごし,山越
やまさ,山佐
やまさか,山坂
やまさき,山（崎の大が立）
やまさき,山咲
やまさき,山崎
やまさき,山先
やまさき,山前
やまさき,山岬
やまさく,山作
やまさと,山里
やまさわ,山沢
やまさわ,山澤
やまざ,山座
やまざき,山（崎の大が立）
やまざき,山崎
やまざき,山碕
やまざき,山嵜
やまざと,山里
やまざわ,山沢
やまざわ,山澤
やましか,山鹿
やましき,山敷
やましき,山舗
やましげ,山重
やましげ,山菅
やました,山下
やましだ,山志田
やましだ,山信田
やましな,山科
やましな,山階
やましな,山品
やましの,山篠
やましま,山島
やましま,山嶋
やましろ,山城
やましろ,山代
やましろ,山白
やましろや,山城屋
やましろや,山代屋
やまじ,山司
やまじ,山次
やまじ,山地
やまじ,山道
やまじ,山路
やまじょう,山上
やまじょう,山丈
やまじょう,山條
やます,弥益
やますえ,山末
やますが,山菅
やますげ,山菅
やますじ,山筋
やますそ,山裾
やますだ,山須田
やますみ,山澄
やまずみ,山角
やまずみ,山住
やまずみ,山澄
やませ,山瀬
やませ,山勢
やませ,山生
やませき,山関
やまそ,山岨
やまそと,山外
やまそば,山岨
やまぞえ,山添
やまぞえ,山副
やまた,山多
やまたか,山（はしご高）
やまたか,山高
やまたき,山滝
やまたき,山瀧
やまたけ,山竹
やまたて,山楯
やまたに,山谷
やまたま,山玉
やまだ,山田
やまだ,矢満田
やまだい,山台
やまだいら,山平
やまだき,山抱
やまだしま,山田島
やまだて,山舘
やまだや,山田屋
やまち,山知
やまち,山地
やまち,八町
やまちか,山近
やまちょうし,山瓶子
やまちよ,山千代
やまぢ,山地
やまつ,山津
やまつ,八松
やまつか,山塚
やまつじ,山辻
やまつた,山蔦
やまて,山手
やまで,山出
やまでや,山出谷
やまでら,山寺
やまと,山戸
やまと,山登
やまと,大和
やまと,倭
やまとう,山藤
やまとぎ,山砥
やまとぎ,山磨
やまとく,山徳
やまとこ,山床
やまとだに,大和谷
やまとみ,山冨
やまとや,大和屋
やまとや,大和谷
やまど,山門
やまどり,山取
やまどり,山鳥
やまな,山名
やまなか,山中
やまなか,山仲
やまなかじま,山中島
やまなが,山永
やまなし,月見里
やまなし,山梨
やまなだ,山名田
やまなみ,山南
やまなみ,山並
やまなり,山成
やまにし,山西
やまぬし,山主
やまね,山音
やまね,山根
やまね,山子
やまねき,山根木
やまねざわ,山根澤
やまの,山埜
やまの,山野
やまのい,山ノ井
やまのい,山井
やまのい,山埜井
やまのい,山野井
やまのう,山納
やまのうえ,山之上
やまのうえ,山野上
やまのうち,山ノ内
やまのうち,山内
やまのうち,山之内
やまのうち,山野内
やまのかわ,山ノ川
やまのくち,山ノ口
やまのくち,山之口
やまのぐち,山ノ口
やまのぐち,山之口
やまのこし,山之腰
やまのした,山ノ下
やまのは,山ノ端
やまのは,山入端
やまのは,山之端
やまのべ,山延
やまのべ,山廼辺
やまのべ,山廼邉
やまのべ,山辺
やまのべ,山野辺
やまのべ,山野邊
やまのべ,山野邉
やまのべ,山邉
やまのめ,山野目
やまのもと,山之元
やまのもと,山野本
やまは,山羽
やまは,山葉
やまはし,山橋
やまはし,山端
やまはた,山端
やまはた,山幡
やまはた,山畑
やまはた,山畠
やまはつ,山初
やまはな,山花
やまはな,山端
やまはま,山濱
やまはら,山原
やまば,山羽
やまば,山場
やまばた,山端
やまばな,山端
やまばやし,山林
やまひゃく,山百
やまひら,山平
やまひろ,山広
やまひろ,山廣
やまび,山火
やまび,山日
やまふじ,山藤
やまぶき,山吹
やまぶし,山伏
やまぶち,山縁
やまぶち,山淵
やまぶろ,山風呂
やまべ,山部
やまべ,山辺
やまべ,山邊
やまべ,山邉
やまべり,山端
やまほ,山保
やまま,山間
やまます,山枡
やままつ,山松
やまみ,山見
やまみ,山美
やまみず,山水
やまみち,山道
やまみつ,山光
やまみや,山宮
やまむら,山村
やまむら,山邑
やまむろ,山室
やまもと,山元
やまもと,山本
やまもとや,山本屋
やまもり,山守
やまもり,山森
やまもり,山盛
やまや,山屋
やまや,山家
やまや,山谷
やまよし,山吉
やまり,山理
やまりく,山陸
やまりょう,山領
やまわき,山（脇の力が刀）
やまわき,山脇
やまわけ,山分
やまんた,矢満田
やみくも,闇雲
やむら,谷村
やむら,八村
やむら,矢村
やもおか,谷茂岡
やもち,矢持
やもと,屋本
やもと,谷許
やもと,八本
やもと,矢本
やもり,家守
やもり,家森
やもり,矢守
やもり,矢森
やもり,矢盛
やや,谷々
やや,谷谷
ややま,屋山
ややま,矢山
ややま,彌山
やよい,弥生
やよう,矢用
やよし,弥吉
やよた,八代田
やら,屋良
やらい,矢来
やりい,鎗井
やりき,槍木
やりた,遣田
やりた,鎗田
やりた,鑓田
やりみず,鎗水
やりみず,鑓水
やりめ,鎗目
やわか,八若
やわた,八幡
やわた,八和田
やわた,矢幡
やわた,矢和多
やわた,矢和田
やわだ,屋和田
やん,楊
やんない,箭内
やんべ,山家
ゆあさ,岩佐
ゆあさ,湯浅
ゆあさ,湯朝
ゆあさ,湯淺
ゆあさ,油浅
ゆあさ,由浅
ゆい,湯井
ゆい,油井
ゆい,由井
ゆい,由比
ゆいがはま,由比ヶ浜
ゆいずみ,湯泉
ゆいぜ,唯是
ゆいぞの,由井薗
ゆいた,結田
ゆいなわ,結縄
ゆいの,結野
ゆいやま,唯山
ゆう,湯
ゆう,夕
ゆう,兪
ゆうい,勇伊
ゆうえん,結縁
ゆうおか,祐岡
ゆうかね,勇金
ゆうかわ,夕川
ゆうがみ,勇上
ゆうき,結城
ゆうき,行木
ゆうき,湯城
ゆうき,油木
ゆうき,柚木
ゆうき,由木
ゆうき,祐木
ゆうき,遊喜
ゆうき,遊亀
ゆうくら,有倉
ゆうげん,祐源
ゆうさく,遊作
ゆうざ,遊坐
ゆうざ,遊座
ゆうざき,勇（崎の大が立）
ゆうざき,勇崎
ゆうじま,夕島
ゆうじょうぼう,祐乗坊
ゆうせき,油石
ゆうた,夕田
ゆうだ,祐田
ゆうだ,遊田
ゆうちょう,遊長
ゆうどう,有働
ゆうどう,遊道
ゆうないやま,勇内山
ゆうのき,柚ノ木
ゆうのき,柚木
ゆうはく,祐伯
ゆうはし,遊橋
ゆうば,弓場
ゆうひら,柚平
ゆうぼく,柚木
ゆうま,遊間
ゆうま,遊磨
ゆうみ,勇海
ゆうむかい,夕向
ゆうむら,祐村
ゆうめい,猶明
ゆうめん,宥免
ゆうめん,遊免
ゆうら,湯浦
ゆうら,油浦
ゆお,湯尾
ゆお,祐尾
ゆかみ,由上
ゆかみ,遊上
ゆかり,弓狩
ゆかわ,湯川
ゆかわ,遊川
ゆが,柚賀
ゆがみ,湯上
ゆがみ,油上
ゆがみだに,湯上谷
ゆがり,弓狩
ゆがわ,温川
ゆがわ,湯川
ゆき,幸
ゆき,雪
ゆき,湯木
ゆき,油木
ゆき,柚木
ゆき,由岐
ゆき,由木
ゆきい,雪井
ゆきいり,雪入
ゆきうら,雪浦
ゆきえ,雪江
ゆきおか,幸岡
ゆきおか,行岡
ゆきおか,雪岡
ゆきかた,行方
ゆきかど,由喜門
ゆきがい,行貝
ゆきさだ,行貞
ゆきさだ,行定
ゆきさわ,行澤
ゆきざき,柚木崎
ゆきざね,行実
ゆきざね,行實
ゆきざわ,幸澤
ゆきざわ,行沢
ゆきざわ,行澤
ゆきざわ,雪沢
ゆきしげ,幸重
ゆきした,幸下
ゆきした,雪下
ゆきしま,雪島
ゆきしま,雪嶋
ゆきぞの,柚木園
ゆきた,幸田
ゆきた,行田
ゆきた,雪田
ゆきた,油木田
ゆきたけ,行武
ゆきたけ,雪竹
ゆきたに,雪谷
ゆきだ,行田
ゆきづか,雪塚
ゆきとき,行時
ゆきとし,行俊
ゆきとし,行年
ゆきとみ,雪冨
ゆきとも,行友
ゆきなが,幸長
ゆきなが,雪永
ゆきなり,行成
ゆきなわ,行縄
ゆきの,幸野
ゆきの,行野
ゆきの,雪野
ゆきのり,行則
ゆきひら,行平
ゆきひら,雪平
ゆきひろ,行廣
ゆきふじ,行藤
ゆきふね,行船
ゆきまさ,行政
ゆきまさ,行正
ゆきまち,行待
ゆきまつ,幸松
ゆきまつ,行松
ゆきまつ,行枩
ゆきまつ,雪松
ゆきまる,雪丸
ゆきみち,幸道
ゆきみつ,行光
